"ID","AB","R","H","X2B","HR","RBI","SB","CS","BB","SO"
"walkech02",583,0.144082332761578,0.241852487135506,0.0428816466552316,0.0617495711835334,0.161234991423671,0.00343053173241852,0.00343053173241852,0.118353344768439,0.224699828473413
"wallsta01",407,0.13022113022113,0.171990171990172,0.0442260442260442,0.0196560196560197,0.0810810810810811,0.0245700245700246,0.00737100737100737,0.127764127764128,0.294840294840295
"walshja01",423,0.0969267139479905,0.215130023640662,0.0425531914893617,0.0354609929078014,0.104018912529551,0.00472813238770686,0.00236406619385343,0.0638297872340425,0.326241134751773
"wardta01",495,0.147474747474747,0.280808080808081,0.0444444444444444,0.0464646464646465,0.131313131313131,0.0101010101010101,0.00606060606060606,0.121212121212121,0.242424242424242
"wendljo01",347,0.0778097982708934,0.259365994236311,0.069164265129683,0.00864553314121038,0.0922190201729107,0.0345821325648415,0.00864553314121038,0.0432276657060519,0.144092219020173
"willilu01",254,0.165354330708661,0.236220472440945,0.0393700787401575,0.0078740157480315,0.047244094488189,0.0866141732283465,0.031496062992126,0.0708661417322835,0.346456692913386
"winkeje01",456,0.111842105263158,0.219298245614035,0.0328947368421053,0.0307017543859649,0.116228070175439,0,0,0.184210526315789,0.225877192982456
"wisdopa01",469,0.142857142857143,0.20682302771855,0.0597014925373134,0.0533049040511727,0.140724946695096,0.0170575692963753,0.00852878464818763,0.113006396588486,0.390191897654584
"wittbo02",591,0.138747884940778,0.253807106598985,0.0524534686971235,0.0338409475465313,0.135363790186125,0.050761421319797,0.011844331641286,0.050761421319797,0.228426395939086
"wongko01",430,0.151162790697674,0.251162790697674,0.0558139534883721,0.0348837209302326,0.109302325581395,0.0395348837209302,0.013953488372093,0.106976744186047,0.204651162790698
"yastrmi01",485,0.150515463917526,0.214432989690722,0.0639175257731959,0.0350515463917526,0.117525773195876,0.0103092783505155,0.00206185567010309,0.125773195876289,0.290721649484536
"yelicch01",575,0.172173913043478,0.252173913043478,0.0434782608695652,0.0243478260869565,0.0991304347826087,0.0330434782608696,0.00521739130434783,0.15304347826087,0.281739130434783
"yepezju01",253,0.106719367588933,0.25296442687747,0.0513833992094862,0.0474308300395257,0.118577075098814,0,0,0.0632411067193676,0.241106719367589
"zimmebr01",210,0.171428571428571,0.123809523809524,0.0476190476190476,0.019047619047619,0.0476190476190476,0.0285714285714286,0.019047619047619,0.0476190476190476,0.428571428571429
